,X0,X1,X2,X3,X4,X5,X6,X7,target
226,-0.973546469,0.26975572,0.963622886,0.591600341,-0.209000614,-0.550561006,-0.665958768,0.978456582,-5.92E-12
227,-0.145114389,-0.767041039,0.938444612,0.919733048,-0.277723724,0.094736936,0.77887871,-0.505767751,4.15E-12
228,0.710741526,0.581731292,-0.977054971,-0.029745094,-0.605923185,-0.747114196,-0.6205943,-0.499444532,2.96E-11
229,-0.040181759,0.039619857,0.900008377,0.463856432,0.756863611,0.025456976,-0.91826168,-0.391084795,-1.06E-13
230,0.913682728,0.952981481,-0.323064756,0.983896887,0.882069752,0.520595833,-0.405591936,0.080915238,2.80E-11
231,0.274645421,-0.25469507,-0.99080024,-0.538088554,-0.573238734,0.329517888,-0.164540657,0.260572204,-3.89E-12
232,0.598704742,-0.054807643,0.972750479,0.018946543,-0.732336793,-0.031836828,-0.646680981,-0.977272533,-1.45E-12
233,-0.290632342,-0.054327016,-0.206971975,0.747412346,-0.861323036,-0.585915811,0.975514097,-0.059629521,5.12E-13
234,-0.695504256,0.022815695,-0.74319649,-0.331489075,0.706178617,0.676184251,0.245712228,0.753786507,-2.47E-12
235,-0.724144069,-0.517939092,-0.147636933,0.6679979,-0.619448211,-0.283105195,0.204689217,0.861970585,2.07E-11
236,0.180468026,0.502039663,-0.540598524,0.195299936,-0.24711593,0.191514683,-0.300301202,0.465454921,4.58E-12
237,-0.088229537,-0.86924945,-0.077702378,-0.388304764,0.517555554,-0.231343856,-0.003934432,0.434552149,6.02E-12
238,-0.772321685,-0.517429646,-0.401495198,-0.845095612,0.817719566,0.45014595,0.242604476,-0.007090517,6.76E-11
239,-0.722705164,-0.683807004,-0.399272695,-0.746746848,0.421762658,-0.523112709,-0.543370031,-0.688713126,3.19E-11
240,-0.177955131,0.35606611,-0.519035765,0.729567567,0.231949734,0.129336643,0.217298266,-0.335602681,-2.25E-12
241,-0.86649854,-0.392391842,0.910175607,-0.568129335,-0.411330846,0.838484072,0.966180318,0.514563278,5.74E-12
242,-0.897037067,-0.419603366,-0.016555516,0.385352525,0.574695836,-0.091455492,0.796396289,-0.783866259,8.10E-12
243,0.864407718,-0.190587,0.401543123,-0.131284586,0.946635405,-0.875515829,-0.835820926,-0.403923942,-2.90E-12
244,0.679789831,-0.955501836,-0.655696359,-0.921610354,0.93697224,0.396053013,0.029766918,0.385179326,-8.85E-11
245,0.66343557,0.263135416,0.134694106,-0.108804604,0.237835737,-0.248816144,0.850063061,0.659131157,3.50E-11
246,-0.214786596,-0.429248957,-0.058988805,0.715100353,0.729246878,0.1876819,0.399557897,0.484172533,6.84E-12
247,-0.363406171,0.538642014,-0.734279615,-0.366113641,0.543806512,-0.582570459,-0.524869814,0.400443549,-5.78E-12
248,0.289826882,-0.262527494,0.078825706,-0.167751613,0.306460375,0.670286459,0.971121012,-0.095421284,-3.82E-12
249,-0.706291431,0.012120191,-0.831509503,-0.960201525,-0.677343653,-0.74295099,-0.52304744,-0.945684353,-2.86E-12
250,-0.452573045,0.544284235,-0.907206349,0.508373783,-0.602328833,0.04158247,0.34010339,-0.14648042,-6.19E-12
251,0.382067634,0.29929504,-0.975534413,0.76121273,0.977560031,0.9899036,-0.573234467,0.946447155,1.43E-12
252,-0.300253283,-0.554866597,0.34813013,-0.547987108,-0.233422278,-0.368264311,-0.538798414,-0.997855893,1.08E-11
253,0.579189804,-0.436056869,-0.084884466,-0.783878176,0.369115974,-0.234850523,-0.491484771,-0.065615852,-1.63E-11
254,0.543439915,0.430293458,0.458730357,0.031294816,-0.46076314,0.829905071,0.828847566,0.836257166,8.44E-12
255,0.786184038,0.46434326,0.128281102,-0.431753569,0.873331863,-0.16132988,0.89942137,-0.854010719,5.46E-12
256,0.679360509,-0.036520308,-0.912822801,-0.29685413,0.903230354,0.699480122,-0.522288229,-0.64456498,-3.80E-12
257,0.755737404,-0.168263033,0.95888957,0.513606113,0.030453157,0.757763432,-0.247886254,0.47083459,-6.82E-12
258,0.037844514,0.784495257,-0.921322725,0.120649995,0.068001835,-0.216812714,-0.378637878,-0.998721629,1.28E-12
259,-0.927349403,0.101951049,0.611251489,-0.87583648,-0.312610289,0.824403716,-0.322388578,-0.513804246,-1.78E-12
260,-0.760856259,0.995864945,0.579564749,-0.828558622,-0.831459531,0.365027535,-0.379280353,0.695577688,-1.11E-11
261,-0.814608027,-0.57994158,0.130448372,-0.144531687,-0.823964772,-0.596102014,0.229306214,-0.424412822,5.68E-11
262,0.17257025,0.132706076,0.309211252,-0.061434008,0.485240628,0.652311564,-0.708104876,-0.369769341,5.46E-12
263,-0.918655752,-0.262716852,0.621938815,-0.490686074,-0.887960623,-0.429130223,0.674844652,0.685350549,1.11E-11
264,0.113573066,0.224990112,-0.102713841,-0.349722061,0.999040971,0.075138713,0.011503457,-0.239118119,1.74E-12
265,0.755772566,-0.26428419,0.770617571,-0.258220708,0.306072468,-0.092177152,-0.416375827,-0.839402514,-9.55E-12
266,-0.420839698,-0.400993611,-0.826237173,-0.92753655,0.365908805,-0.008347856,-0.114404475,0.873147085,1.00E-11
267,-0.006691004,0.159701333,0.228649409,0.024954564,0.802817807,0.815454833,0.81244628,-0.072514125,-8.64E-14
268,0.998409081,-0.972313341,0.22098502,0.519087807,-0.437213413,0.362631152,0.642039685,0.385177792,-8.15E-11
269,-0.141287882,0.424212715,-0.242519187,-0.438915357,-0.023927334,-0.699598722,-0.82389449,-0.881442566,-8.02E-12
270,-0.750302881,-0.756740738,0.879361997,-0.415294528,-0.126168033,-0.341180372,-0.131907745,-0.54523917,2.00E-11
271,-0.004238065,0.370466088,-0.789831567,-0.193760186,-0.368433074,0.435365039,-0.683589285,0.311128555,-5.26E-14
272,-0.33004177,-0.781437577,-0.665766366,0.334595783,0.862338094,0.343910645,-0.356692443,0.887640871,6.11E-12
273,-0.532535477,0.532828507,0.965972193,-0.549569006,-0.446748714,0.543628646,0.406152,-0.7489325,-4.11E-12
274,-0.61564747,0.215660402,-0.22064062,-0.262718832,-0.560228992,0.685227956,-0.640188906,0.388451903,-3.39E-12
275,-0.278941505,0.959193934,-0.004506405,0.409211988,-0.666078855,0.723336739,0.362440254,0.808031414,-7.76E-12
276,-0.489787335,0.341715814,0.658902114,-0.099712951,0.934648776,-0.071894989,0.393948869,0.071039357,-6.60E-12
277,-0.738864914,-0.554496062,0.66190858,0.645686357,0.155170731,0.709528453,-0.434581296,0.871210498,1.36E-11
278,0.354092634,-0.056591335,0.908458172,-0.27424802,0.136967902,-0.132061481,-0.73398359,0.165215699,-5.87E-13
279,0.834887128,0.525107335,-0.148635566,0.201285433,0.091586882,-0.916945443,0.630969747,0.357435133,2.41E-11
280,0.621264025,0.211562515,-0.172200681,-0.058189258,0.970726972,0.796558339,0.636350891,-0.614923583,5.45E-12
281,-0.109510675,-0.425156587,0.307689586,0.190897564,0.931482985,-0.842297714,0.096801672,0.620597744,9.05E-13
282,-0.194203397,-0.604852669,-0.803107112,-0.225283536,-0.623059238,-0.979373487,0.783821502,0.567599451,1.54E-11
283,-0.943100094,-0.24328229,0.478169584,0.451440245,0.139959391,-0.223480672,-0.3406922,-0.063222951,7.30E-11
284,0.339874221,-0.757177904,0.589020495,-0.46063302,-0.775632312,0.194444437,-0.481279623,0.266590732,-6.60E-12
285,-0.966005473,-0.6139418,0.73008064,-0.168075685,-0.696330721,-0.693884347,0.518815271,0.506825247,4.90E-11
286,-0.280354969,-0.225743808,-0.010215499,-0.829617061,0.123331067,-0.72687543,-0.002171091,-0.513814337,2.55E-12
287,0.885533833,0.457423589,-0.206648302,0.830736681,0.769447934,-0.983206269,-0.874941696,-0.378693037,6.15E-12
288,0.848941745,0.101485969,-0.65976369,-0.884558375,0.359463358,0.138962319,0.736595871,0.424726866,2.93E-11
289,0.223151371,0.517192033,0.987857421,-0.094004323,0.215723621,-0.999614783,0.728039473,-0.436564573,1.92E-12
290,0.905853337,-0.124190976,-0.247047993,-0.632251768,0.96451754,0.996644646,0.941122434,0.261973554,-1.23E-11
291,0.607152238,0.703601005,-0.454960207,-0.157300239,-0.550214468,0.126097948,0.090976224,0.006756327,5.15E-11
292,0.195506253,0.272426121,-0.286148005,0.577251173,-0.292493274,-0.545290001,-0.195202285,-0.022480599,4.23E-12
293,0.108244267,0.574040486,0.900476827,0.624567757,-0.444871738,0.409169247,0.046462359,-0.395527226,4.14E-12
294,0.296660147,-0.879142448,-0.811162319,-0.145326865,-0.333969733,0.254861294,0.679845988,-0.785478207,-5.92E-12
295,-0.902356714,-0.162135494,0.108244454,0.807855826,-0.182519403,-0.455235799,0.081985156,-0.453715862,1.15E-11
296,-0.08674385,0.657095046,0.492457549,-0.400331593,0.104125759,0.726205156,-0.535305593,0.480613671,-1.72E-12
297,-0.81365788,-0.60099868,-0.075892313,0.928283842,0.113080404,0.161771616,0.275499723,0.216430931,3.22E-11
298,0.126993407,-0.766230517,-0.367547693,-0.5181869,0.824254859,-0.24204631,0.290505469,0.34592169,-5.58E-12
299,-0.14941288,0.818942414,0.132651578,-0.480804719,-0.288590962,-0.318064724,-0.113753427,0.115494172,-1.90E-11
300,0.469764199,0.501549572,-0.956416177,-0.277888032,-0.983305818,-0.309026499,-0.691194055,-0.796808868,1.70E-11
301,-0.258977773,-0.220024001,-0.614249439,0.944750149,-0.990965264,-0.831618646,-0.303149078,0.473181585,1.24E-12
302,-0.58603334,-0.957653334,0.857618697,-0.133593056,0.986555609,-0.414342388,-0.107689353,0.624544484,1.08E-11
303,-0.884819622,-0.800342042,-0.135703007,0.055538863,-0.68012246,-0.687811224,-0.578392583,0.042645093,1.12E-10
304,-0.16651103,0.601489874,-0.218721504,-0.463270707,-0.163854299,-0.679135038,0.270881751,-0.187692458,-1.25E-11
305,-0.876474486,0.963676502,-0.5001804,-0.835417603,-0.263688619,0.892768337,-0.888545582,-0.240100319,-3.01E-11
306,0.913467197,0.984297694,0.198451406,0.553525041,0.729374883,0.796851742,0.149138089,-0.343705437,1.61E-10
307,0.870671579,0.694686191,0.586648873,-0.518553407,-0.713965856,-0.820290749,0.265801612,-0.227284729,2.73E-11
308,-0.316714416,0.739683063,0.303784072,-0.869734495,-0.940085529,-0.095453234,-0.072199614,0.339352097,-6.92E-12
309,-0.366936354,0.282899964,-0.833224347,0.414069424,-0.776650516,-0.550549639,-0.629350993,-0.858394015,-4.17E-12
310,-0.506825107,0.415345898,-0.724643359,0.197725455,0.994504353,0.659739343,-0.169034168,0.862915419,-6.93E-12
311,0.856301757,-0.57282207,-0.790510433,-0.463225224,0.438798986,0.811330726,0.874747774,-0.521397356,-1.49E-11
312,0.03518571,0.864263874,-0.944025633,-0.680562025,-0.931264104,-0.091734038,-0.16109415,-0.307057701,2.55E-12
313,0.533422392,-0.562264679,-0.583443523,0.009186466,-0.821607068,-0.410236065,-0.848680686,0.983301863,-5.16E-12
314,0.548733249,0.383527498,-0.950238942,0.905007306,0.148098669,0.019128309,-0.898812108,0.693250874,2.34E-12
315,-0.387470723,-0.669629259,-0.567226667,0.511542055,-0.727972889,-0.985157033,0.402048432,-0.142348036,1.13E-11
316,0.716939349,0.256088599,-0.722102026,0.545929389,-0.589669973,-0.10773789,0.706575483,0.994932625,6.37E-12
317,-0.473748332,0.077470178,-0.386903727,0.995419084,0.878381631,0.788529081,-0.13506299,-0.036343396,-1.27E-12
318,0.720575016,-0.372861896,-0.887866871,0.165102449,-0.002315692,-0.09257849,0.403748465,0.583816395,-1.56E-11
319,-0.930569426,0.632700509,-0.841257617,-0.436422602,0.65655272,0.255538682,-0.801436391,-0.198668736,-5.71E-11
320,0.855405586,0.466228307,-0.721308248,-0.699126204,0.990575472,0.06900048,0.574310634,-0.996572838,8.02E-12
321,-0.489780794,-0.645171162,0.980101834,0.328741418,-0.032681961,-0.647192924,0.506256144,0.293231053,2.49E-11
322,0.96987398,0.947272268,-0.451261912,0.985165766,-0.526722336,0.691470392,0.775289905,-0.274494197,1.32E-11
323,0.482055985,0.692617843,-0.610301182,0.883429246,-0.448698076,0.993091793,0.990666409,-0.545539698,3.34E-12
324,0.47883124,0.710326959,-0.0751269,-0.857983281,-0.623477261,0.068599181,-0.024034328,-0.895448181,1.23E-11
325,-0.303363988,-0.800823225,-0.502544213,0.847558113,0.820901984,-0.302887261,0.131413831,0.568850454,4.95E-12
326,-0.050630899,-0.477614972,0.740945832,-0.800138323,0.183373407,0.951611344,-0.92245833,-0.968418079,5.44E-13
327,0.445262695,0.356212777,-0.903338831,0.093113159,0.239738484,0.935242685,0.051928264,0.94368655,4.66E-12
328,-0.176671858,-0.222248188,0.446504054,-0.763887958,0.949009485,-0.097747645,-0.944015663,0.973608689,4.20E-13
329,-0.236487798,-0.581511693,-0.047192685,-0.669543268,0.579670921,-0.365719786,0.558162968,-0.656665447,3.33E-12
330,0.904044194,0.775784147,-0.287085414,-0.52423084,-0.776096598,-0.927375955,-0.489263906,0.03963875,1.30E-10
331,-0.189945917,0.330694426,0.537986784,0.238014363,-0.992286947,0.577622831,-0.738340729,0.282295047,-1.17E-12
332,0.049016802,-0.610845386,0.580064891,0.768336465,-0.005002483,-0.86314314,0.866006798,0.993274384,-2.54E-12
333,-0.882622759,-0.306180727,0.236071444,-0.64063285,0.368018107,-0.986086026,-0.087470095,-0.165185859,6.91E-12
334,-0.924562568,0.459066951,0.744779975,-0.708670361,-0.545764207,0.569402456,-0.217325663,0.556725478,-7.16E-12
335,-0.229208928,-0.353097689,0.844749053,0.02351496,-0.392070038,-0.999701708,0.80885822,-0.807484143,1.48E-12
336,-0.376172862,0.138514117,-0.439903826,-0.233526293,-0.140058489,-0.504009815,0.181729051,0.627087109,-9.31E-12
337,-0.933112417,-0.350327446,0.729475326,-0.799647338,-0.256702154,-0.409344849,0.426114116,0.814905004,8.68E-12
338,0.759274197,-0.595657502,0.614641021,0.93797716,0.072415635,0.017779663,0.847579,0.03716018,-3.95E-11
339,-0.176392901,-0.354750515,-0.384318071,0.451702855,-0.795033756,0.260836915,0.926079641,-0.123779097,1.43E-12
340,0.550691474,0.186411224,-0.177246744,0.782583188,0.04763856,-0.916354557,-0.867031725,-0.389474479,3.30E-12
341,0.082376931,-0.748161554,0.216785292,0.016393245,-0.770703743,-0.982484329,0.480170454,-0.325566595,-5.60E-12
342,-0.388130572,0.213437463,0.023194824,-0.372125124,0.328312134,0.332159676,-0.608713994,0.896759403,-2.28E-12
343,0.192866776,0.401634007,-0.364830135,0.681599394,0.06050734,-0.685796193,0.402802849,-0.848051726,1.61E-12
344,-0.683856238,-0.581654774,0.605433949,-0.355819152,0.775913779,0.460719186,0.087563416,0.547294881,2.15E-11
345,-0.359560483,0.013184919,-0.748097144,0.355981194,0.677837035,-0.694073081,-0.474535895,0.013809061,-9.47E-14
346,0.256313863,0.3550393,-0.148119651,-0.191042527,0.294650595,0.991237954,0.191668095,0.33052946,1.20E-11
347,-0.712582131,-0.174101903,-0.503506933,-0.434472391,0.027848226,0.604330088,-0.299733604,-0.156128764,2.31E-11
348,-0.479841958,0.451338581,0.248192317,0.769179375,-0.838453636,-0.882159938,0.533158075,0.280284522,-4.28E-11
349,-0.069702876,0.02632668,-0.723997554,0.055780852,-0.196482067,0.808635314,0.009935052,-0.761507394,-5.53E-14
350,0.01419639,-0.587194466,-0.445193975,-0.670988137,-0.793941067,-0.801078156,-0.318439903,0.259097113,-1.45E-12
351,0.102556038,0.923759463,0.780832612,-0.782458949,0.166491511,0.993580533,-0.009094833,-0.43651988,1.91E-12
352,-0.948222528,-0.372881358,-0.660145534,0.29005139,0.945100923,-0.301310747,-0.174275431,-0.795791714,8.30E-12
353,-0.787663243,-0.956339065,0.670920254,-0.383998814,-0.450787667,-0.646258316,-0.279593002,-0.324403413,4.36E-11
354,0.644154631,0.468252295,0.316036875,-0.35279153,-0.718510598,-0.679248195,-0.357057282,-0.976101231,2.42E-11
355,-0.302483038,-0.672333834,-0.825609901,-0.945209068,-0.462580261,0.173516628,-0.298313064,-0.577978237,2.73E-11
356,-0.067429394,-0.23946703,-0.417272785,-0.502111241,0.025372504,0.342995592,-0.31914746,0.863482014,7.15E-13
357,-0.554666021,0.496457706,0.69190564,-0.967101012,0.848418788,-0.38325199,0.946628745,-0.847102,-2.45E-12
358,-0.439671044,-0.974768274,0.465498784,-0.129109825,-0.290554355,0.402580772,-0.565074646,0.0473142,2.37E-11
359,0.691621734,0.280079374,0.495418819,0.181806183,0.942713286,0.841148036,-0.657479088,0.029290042,2.23E-11
360,0.509107549,-0.606606872,0.356572423,-0.881745499,0.125115501,-0.733614283,0.817716552,0.584973595,-8.86E-12
361,0.88251142,-0.982924087,0.497903263,-0.176919349,-0.010475381,0.744744617,-0.490243892,0.779605199,-2.19E-11
362,0.338858914,-0.083756574,-0.181112124,0.8141868,-0.153039052,0.001060729,0.298649677,-0.492715112,-1.15E-12
363,0.545649564,0.63635424,0.237009594,-0.781328998,0.792242666,0.756919204,0.953037841,0.605621151,2.00E-11
364,-0.708965126,0.291984338,-0.500009126,0.498707843,0.997028305,0.109336553,0.629389016,-0.380317506,-4.92E-12
365,0.126719427,0.706932179,0.800694548,-0.098451577,0.983709755,0.165911556,0.695125062,0.670875532,4.04E-12
366,0.223297887,0.912681312,0.776715166,-0.605423486,0.635771648,0.1751985,0.696115278,-0.799274389,3.12E-12
367,0.270761441,0.786702032,0.827713773,-0.930821631,0.203178808,-0.891189661,0.15480621,-0.610381903,2.92E-12
368,-0.17038738,0.126649133,0.519947541,0.467100234,0.938407789,-0.809966935,-0.019295562,0.825531341,-3.82E-13
369,-0.82446623,-0.588451912,-0.813111516,-0.326760879,0.336210639,0.782710443,-0.391355704,0.122820865,4.62E-11
370,-0.110380346,-0.186026686,0.609753009,0.992688433,0.506320076,-0.451774026,0.690494331,-0.184774374,7.48E-13
371,0.015005801,0.028321924,-0.391082677,0.735694875,-0.348592004,0.027856389,0.466171062,0.542349143,2.00E-14
372,0.250384886,0.041674978,0.850397703,-0.026878501,0.271800726,-0.949293597,0.439066463,0.643279293,3.02E-13
373,0.686246602,0.182925532,0.742623876,-0.853093277,0.980292727,0.460480454,0.00880528,-0.068753284,2.97E-12
374,-0.460967696,0.55321177,0.459354374,-0.852205223,-0.09210904,-0.693812517,0.187971592,0.875028282,-6.66E-12
375,-0.413499243,0.584557741,-0.671548366,0.028946237,0.171170951,-0.459155901,0.934998434,0.585909074,-1.60E-11
376,-0.497409486,0.156222383,-0.803373316,0.979261375,0.475183781,-0.184408697,0.098978048,-0.386563467,-1.35E-12
377,0.139136565,0.298059087,-0.059665457,-0.007149304,0.723465972,-0.090893839,-0.930367061,-0.427006208,3.01E-12
378,0.625485147,-0.461198278,-0.962879961,-0.335690708,0.569841625,0.789911567,0.689469126,-0.831716427,-6.98E-12
379,-0.408304001,-0.709263077,0.227611714,-0.804563603,0.278347168,0.471429172,-0.642022361,0.168871003,1.10E-11
380,-0.400034154,0.135043759,0.797671112,-0.040480176,0.491722924,0.534302217,-0.892769719,-0.010133989,-2.43E-12
381,-0.585522068,-0.000357492,-0.900972266,0.5306247,0.961672662,0.078373669,-0.613816631,-0.47626719,4.90E-15
382,-0.805551554,0.576459704,0.466719936,0.451061424,0.837777991,0.079989743,0.442787845,-0.701704867,-1.64E-11
383,0.687699815,0.037146697,-0.266136397,-0.538367291,0.337099794,0.949212683,-0.708361584,0.297572857,1.17E-12
384,0.434630711,0.604576977,-0.363055488,0.200362636,0.322955436,0.386203447,-0.462966555,0.104872093,2.72E-11
385,0.310161731,0.457360349,0.271629759,0.884626417,-0.934018815,-0.942427372,0.744182389,-0.362484677,5.91E-12
386,-0.126692727,0.323024184,0.827329887,-0.581454784,-0.533298116,-0.466011346,0.020759445,0.958360898,-9.52E-13
387,0.403507586,0.014253527,-0.737306902,-0.244633321,0.383304134,0.054802142,0.877174771,-0.272908996,2.29E-13
388,-0.708280692,0.135969985,-0.232918628,0.914309148,0.576235035,-0.606909033,0.12331915,0.157571118,-2.37E-12
389,0.057369529,-0.121472819,0.857227173,-0.458008903,0.41260694,0.295762508,-0.98544843,-0.218682062,-1.99E-13
390,0.554050083,-0.667983466,0.420454298,0.840088595,0.620338745,-0.688715258,0.872134344,-0.977850068,-4.65E-12
391,0.075282918,-0.74540114,0.666719708,0.682190057,-0.389007509,0.507147575,0.80993711,0.42014474,-3.92E-12
392,-0.746894713,-0.120453318,0.738381399,0.384453295,-0.498815033,0.27332523,0.889045968,0.60355066,7.48E-12
393,0.942994289,-0.389685864,-0.181930464,0.280787173,-0.48353855,0.23008294,-0.822226571,0.181938583,-1.42E-11
394,-0.679170925,-0.49336897,0.087052625,-0.84423206,-0.793459377,0.103731164,0.183278805,-0.918635791,7.75E-12
395,-0.299876181,-0.911622684,-0.134260169,0.471852489,-0.047779623,-0.771576945,-0.682987884,-0.145356536,1.55E-11
396,0.702005498,-0.937644412,-0.420519271,-0.811808385,-0.22536884,-0.760648793,0.927613317,0.727480573,-9.16E-11
397,-0.562000824,-0.054814618,0.282048269,0.243076006,0.421687189,-0.166503696,0.821311945,0.782089164,5.89E-12
398,-0.641479728,0.387386946,-0.248866537,0.860233444,-0.070677072,0.573050984,-0.803577144,-0.650138715,-9.94E-12
399,0.477907918,-0.507038047,0.594307769,0.512525225,0.479954243,-0.773170422,-0.671003956,0.199727527,-6.92E-12
400,-0.19258222,-0.47585887,-0.949820947,-0.36161012,-0.75767364,-0.031264908,-0.77298129,-0.934317953,6.80E-12
401,-0.576755091,0.695637334,-0.679526044,0.748620546,0.746680565,-0.930487374,0.239870167,0.457685445,-5.46E-12
402,0.980831655,0.578698217,0.482762414,0.252698418,0.511273176,0.949887429,0.265147109,-0.162209362,8.85E-11
403,0.621003884,0.684367568,-0.399115212,-0.659654477,0.396718359,0.016795092,0.429196275,0.407747858,1.33E-10
404,0.924146053,0.321444982,0.712983335,0.120125587,-0.47939955,-0.194208589,0.549045009,0.988512382,3.17E-11
405,-0.369116878,-0.702085412,0.086897998,0.399839021,0.821307234,-0.817656777,0.117789266,-0.031580591,6.16E-12
406,0.708240736,-0.280681684,0.616447119,0.261065987,0.308975203,0.719616454,-0.212861158,-0.942140456,-1.60E-11
407,0.485199336,0.767870395,0.732748114,-0.941405036,-0.716719422,-0.02280513,-0.962314865,-0.012154728,5.94E-12
408,0.15120895,-0.285323034,-0.159187782,-0.670211889,0.60818428,0.604232316,-0.173996368,0.099723285,-8.57E-12
409,0.135298764,0.71550724,0.728899075,0.439001874,-0.81589329,-0.010118095,0.578634439,0.36758409,8.30E-12
410,-0.303741862,0.389591426,-0.050710173,0.273421901,0.484442567,0.350574959,0.454654881,-0.180397336,-1.50E-11
411,0.83612002,0.888182417,0.758750193,0.022495352,-0.498682413,-0.197498189,0.754543877,-0.138543609,3.46E-11
412,0.857456716,-0.234428146,-0.316265543,0.748633961,-0.585107351,-0.015574115,-0.087673218,-0.696303509,-7.33E-12
413,-0.121140434,-0.001262214,-0.02961626,0.842404741,-0.714092561,-0.382465022,0.628334628,0.265103119,1.02E-14
414,-0.642324014,0.650579521,-0.805989153,-0.595184461,-0.009005313,-0.678754864,0.12457882,-0.766801603,-2.17E-11
415,-0.63637419,-0.193332432,0.215484189,-0.230837264,0.384921528,-0.955242711,0.574758928,0.206348759,3.85E-12
416,-0.130629434,-0.512245197,-0.505725375,-0.791095329,0.150492596,0.209423628,0.302552603,0.492381494,3.69E-11
417,0.029440069,-0.643340014,0.307089171,-0.666700066,-0.021193863,0.13634855,0.439966466,0.477219502,-1.30E-12
418,-0.109158769,-0.35447144,-0.633213767,-0.534677535,0.942538801,-0.106476539,-0.840761479,-0.662129632,2.26E-12
419,-0.114691021,-0.473133497,-0.09681663,-0.193922392,0.242211612,0.651828817,0.282809664,-0.25263531,7.80E-12
420,-0.05125614,0.768774523,-0.382669091,-0.732540725,-0.021760338,-0.52854629,0.100474447,-0.133556654,-6.06E-12
421,-0.278402862,-0.562223654,-0.98398314,0.046192445,0.829598332,0.299449565,0.031681761,-0.385890541,6.89E-12
422,0.494563045,-0.412003793,-0.617130509,-0.544482293,0.598717411,-0.78494004,-0.4247918,0.952071566,-3.56E-12
423,-0.055392306,-0.839412123,0.47333235,-0.232301792,0.310773431,-0.380324751,-0.306484656,-0.633689502,2.87E-12
424,0.588783019,-0.615355607,-0.310173062,-0.842247605,0.242753507,0.152548813,0.065618116,-0.969107263,-1.78E-11
425,-0.031126617,0.674775127,-0.578625403,0.856052237,0.868156474,-0.895688058,-0.917559512,-0.127296698,-2.42E-13
426,0.759152193,-0.607781172,0.264280184,0.891529586,-0.491991517,-0.036590547,-0.468055729,-0.284424346,-4.85E-11
427,-0.948228113,-0.956332555,0.067954091,0.020909826,0.248325657,0.242499743,-0.262594157,0.256870053,2.22E-10
428,0.855117234,0.508833597,-0.969836232,0.913213221,0.078620969,0.684791424,0.284765341,0.63737712,7.19E-12
429,0.887834877,-0.619361967,0.8581862,0.331367595,0.940375151,0.953342901,0.771915887,0.063011821,-4.70E-11
430,-0.570994732,0.449451177,-0.201518329,0.723181689,-0.906353277,0.052635534,0.494596822,0.457582154,-9.64E-12
431,-0.695646452,-0.630959608,0.341932175,0.861143777,0.569939153,-0.219445022,-0.337017004,-0.165082528,3.18E-11
432,-0.203280378,-0.805376535,-0.378079918,-0.373093703,0.552276258,0.018998535,-0.482172122,-0.134257024,2.69E-11
433,0.402413923,-0.73824384,0.960358831,0.286114486,0.231951103,0.892688017,-0.234610701,-0.233340955,-2.22E-11
434,-0.757666722,-0.964438009,-0.23562964,-0.800505969,0.344665717,0.842721557,0.059499969,-0.899385448,3.28E-11
435,-0.13395712,0.456135137,0.639238242,0.616545755,0.175396727,-0.704883877,0.797845784,0.815338774,-5.26E-12
436,-0.302366942,0.496286513,-0.849443882,0.57571063,0.895864878,-0.023915632,-0.134197605,0.149476076,-3.39E-12
437,0.307430697,-0.044727179,-0.708673894,0.334604288,-0.965600849,0.882816921,-0.020299628,0.005432801,-2.04E-13
438,-0.213435882,-0.5141232,0.851412887,-0.976055407,-0.827630478,0.216415289,-0.173160726,0.870759951,1.33E-12
439,0.598706026,-0.635017718,0.443040665,0.808619891,0.134046365,0.518199305,0.090675225,0.656501455,-4.22E-11
440,0.981977768,-0.727173137,0.205520398,-0.458567682,0.311035415,-0.480005534,0.771195449,0.07289132,-3.07E-11
441,-0.477547556,0.774967307,-0.970378009,-0.163131181,-0.718673374,-0.600274089,0.544960508,-0.635876253,-1.20E-11
442,0.526450692,-0.408440182,0.184944537,-0.342006946,0.053315611,-0.516783373,-0.81753669,0.986103497,-3.72E-12
443,-0.035239164,-0.966045692,0.710837386,0.785608459,-0.195054746,-0.560863375,-0.905167947,-0.813560035,1.54E-11
444,0.373830272,-0.716420814,0.359516694,0.042405067,-0.789343468,0.865377995,-0.756826671,0.759693478,-3.48E-12
445,-0.507391369,0.500266078,0.668697776,-0.008341414,-0.239645902,0.64201544,0.387945959,-0.471537926,-8.58E-12
446,-0.233963473,-0.992587104,0.014568041,-0.082097485,-0.581645696,-0.031773114,0.072493521,0.393253184,3.74E-11
447,0.856953859,0.324164408,-0.536876645,0.988641732,0.953013752,0.009673287,0.624531242,-0.780045758,3.57E-12
448,0.329678445,-0.979301532,-0.621320308,0.762739645,-0.837860598,0.754358246,-0.556623581,0.502637504,-3.87E-12
449,0.927043715,-0.75643259,-0.677200201,-0.833098458,-0.108069521,0.330986189,-0.536176267,0.450700779,-3.93E-11
450,0.19532099,-0.818853209,0.261973428,0.128771308,0.265816837,-0.787629146,0.765851477,0.756766527,-9.46E-12
451,-0.952087037,0.55824398,0.644218069,-0.162027388,-0.638020515,0.516953539,0.102563676,0.751814991,-1.47E-11
452,0.627468733,-0.175278228,0.079421866,-0.592101673,0.103466527,-0.852670894,-0.707946062,0.572417155,-2.44E-12
